latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
20.9676,85.01608,342.87,0.48,0.4,2023-10-16,0747,SNPP,SNPP,n,2,304.66,6.29,D,0
20.79476,85.25443,340.51,0.5,0.41,2023-10-16,0747,SNPP,SNPP,n,2,307.11,6.75,D,2
20.96463,85.18059,311.38,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.62,1.95,N,2
20.9627,85.16968,328.2,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,296.46,3.29,N,2
20.96176,85.17472,323.26,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,296.27,3.29,N,2
20.96551,85.1546,307.2,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.39,2.17,N,2
20.96364,85.16465,309.33,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.93,3.53,N,2
20.96081,85.17976,310.45,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.48,1.95,N,2
20.96734,85.12357,306.71,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,293.69,1.28,N,0
20.9698,85.12247,308.49,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,293.64,1.58,N,0
20.96253,85.16281,306.71,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.65,2.39,N,2
20.96071,85.17291,315.33,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.45,1.86,N,2
20.9598,85.17796,308.51,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.62,1.86,N,2
20.96884,85.01847,330.07,0.52,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.47,3.73,N,0
20.96974,85.01351,306.9,0.52,0.41,2023-10-16,2016,SNPP,SNPP,n,2,293.4,2.23,N,0
20.95549,85.00532,304.52,0.52,0.41,2023-10-16,2016,SNPP,SNPP,n,2,293.33,2.52,N,2
20.95369,85.01523,309.79,0.52,0.42,2023-10-16,2016,SNPP,SNPP,n,2,293.52,1.58,N,2
20.87033,84.9977,306.19,0.52,0.42,2023-10-16,2016,SNPP,SNPP,n,2,293.8,0.89,N,2
20.86884,84.9902,312.38,0.52,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.96,3.24,N,2
20.86414,84.99451,323.09,0.52,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.18,3.24,N,2
20.80873,85.25594,310.17,0.54,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.9,1.8,N,2
20.80489,85.2551,309.11,0.54,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.24,1.55,N,2
20.79625,85.25859,309,0.54,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.25,2.97,N,2
20.79334,85.25265,338.73,0.54,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.13,6.73,N,2
20.7876,85.26216,311.62,0.54,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.06,1.49,N,2
20.78665,85.26732,311.19,0.54,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.26,1.7,N,2
20.78374,85.26136,304.16,0.54,0.42,2023-10-16,2016,SNPP,SNPP,n,2,293.23,1.49,N,2
20.76167,85.29412,308.29,0.54,0.42,2023-10-16,2016,SNPP,SNPP,n,2,293.93,1.06,N,2
20.8001,85.25941,306.44,0.54,0.42,2023-10-16,2016,SNPP,SNPP,n,2,293.94,1.74,N,2
21.08026,85.04035,307.54,0.52,0.41,2023-10-16,2016,SNPP,SNPP,n,2,294.42,1.73,N,2
21.07688,85.04283,332.64,0.52,0.41,2023-10-16,2016,SNPP,SNPP,n,2,295.9,3.42,N,2
21.07777,85.03789,311.54,0.52,0.41,2023-10-16,2016,SNPP,SNPP,n,2,295.47,3.42,N,2
21.0702,85.03625,311.7,0.52,0.41,2023-10-16,2016,SNPP,SNPP,n,2,295.52,1.28,N,2
21.06642,85.03545,304.97,0.52,0.41,2023-10-16,2016,SNPP,SNPP,n,2,293.95,1.28,N,0
20.97884,85.14694,313.44,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.14,2.69,N,2
20.9694,85.17635,330.68,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.46,3.11,N,2
20.97689,85.13609,316.47,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.24,4.18,N,2
20.97033,85.17132,309.69,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,294.55,3.11,N,2
20.96557,85.17553,319.84,0.53,0.42,2023-10-16,2016,SNPP,SNPP,n,2,295.59,3.29,N,2
20.7961,85.25588,332.85,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,299.98,6.14,D,2
20.79552,85.25217,330.78,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,300.52,3.83,D,2
20.8,85.25901,331.09,0.39,0.36,2023-10-17,0728,SNPP,SNPP,l,2,301.16,4.28,D,2
20.80665,85.25783,331.34,0.39,0.36,2023-10-17,0728,SNPP,SNPP,l,2,305.05,4.7,D,2
20.9633,85.17993,338.34,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,305.14,2.95,D,2
20.96214,85.17249,341.09,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,307.61,9.86,D,2
20.79003,85.26077,335.14,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,299,3.92,D,2
20.96663,85.17934,329.56,0.39,0.36,2023-10-17,0728,SNPP,SNPP,l,2,304.55,2.95,D,2
20.96488,85.16817,337.53,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,307.24,4.55,D,2
20.96937,85.17503,346.87,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,307.81,4.87,D,2
20.97211,85.17072,337.19,0.39,0.36,2023-10-17,0728,SNPP,SNPP,l,2,307.57,4.87,D,2
20.97544,85.17011,338.09,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,305.09,5.21,D,2
20.97859,85.14661,330.28,0.39,0.36,2023-10-17,0728,SNPP,SNPP,l,2,302.05,2.62,D,2
20.96865,85.01793,346.37,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,300.89,8.55,D,0
21.07751,85.04434,338.94,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,306.76,7.65,D,2
21.07693,85.0406,333.49,0.39,0.36,2023-10-17,0728,SNPP,SNPP,n,2,303.27,7.47,D,2
20.95493,85.01524,317.67,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,293.97,2.42,N,2
21.07995,85.04049,315.47,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.8,1.85,N,2
21.07664,85.03992,322.44,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.9,1.85,N,2
21.07607,85.04361,329.14,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.25,1.85,N,2
21.07059,85.03507,315.43,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.69,1.9,N,2
21.06671,85.03817,309.06,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.82,1.01,N,0
20.97908,85.14431,304.69,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,293.7,1.01,N,2
20.97851,85.14799,319.65,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.48,1.01,N,2
20.97565,85.16638,306.66,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.44,1.41,N,2
20.97062,85.17683,331.59,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,296.08,2.65,N,2
20.9775,85.13268,306.48,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.86,1.47,N,2
20.97692,85.13636,319.54,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.54,1.24,N,2
20.97635,85.14005,308.62,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.04,1.24,N,2
20.97177,85.16948,318.27,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.68,1.61,N,2
20.9712,85.17315,314.54,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.38,2.65,N,2
20.96846,85.1689,310.99,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.23,1.61,N,2
20.96502,85.19096,307.17,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.7,0.87,N,2
20.96515,85.16831,322.75,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.66,1.71,N,2
20.96458,85.172,333.74,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,297.09,2.22,N,2
20.96401,85.17566,330.7,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,297.1,2.22,N,2
20.96343,85.17934,333.27,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,296.47,2.33,N,2
20.96744,85.1536,306.23,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.1,0.81,N,2
20.9663,85.16096,307.8,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294,1.18,N,2
20.96229,85.18669,313.25,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.12,1.8,N,2
20.96872,85.12357,324.22,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.15,2.18,N,0
20.96413,85.15302,308.98,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.79,0.81,N,2
20.96241,85.16405,309.74,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.72,1.71,N,2
20.96127,85.17141,308.84,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.4,2.22,N,2
20.9607,85.17509,315.3,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.61,2.22,N,2
20.96012,85.17876,310.34,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.93,2.33,N,2
20.95866,85.14449,306.74,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,293.55,0.79,N,2
20.97091,85.02182,304.87,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,293.92,0.56,N,0
20.96817,85.01755,344.67,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,297.66,5.34,N,0
20.96874,85.01386,306.63,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,293.85,5.34,N,0
20.95607,85.00787,310.09,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.28,0.85,N,2
20.95275,85.00729,306.11,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,293.92,0.85,N,2
20.88949,84.98109,313.72,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.57,1.12,N,2
20.8856,84.98421,312.72,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.38,1.47,N,2
20.86791,84.98868,308.96,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.87,2.04,N,2
20.86403,84.99178,316.19,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.63,1.74,N,2
20.86346,84.99545,310.8,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,293.99,0.77,N,2
20.80903,85.2578,312.1,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.32,1.56,N,2
20.80573,85.25722,323.24,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,296.33,1.56,N,2
20.79854,85.25972,330.07,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,295.09,3.02,N,2
20.7958,85.25546,330.82,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,296.38,2.95,N,2
20.79638,85.25179,308.69,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,293.97,5.7,N,2
20.79523,85.25913,305.99,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.13,2.95,N,2
20.7925,85.25488,330.98,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.95,2.95,N,2
20.78747,85.26531,328.43,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,296.1,1.22,N,2
20.78804,85.26164,314.22,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,296.46,1.22,N,2
20.78473,85.26105,310.38,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.46,1.22,N,2
20.78416,85.26472,318.46,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.11,1.22,N,2
20.75972,85.2906,305.96,0.38,0.36,2023-10-17,1957,SNPP,SNPP,n,2,294.15,0.98,N,2
20.86892,84.99462,352.62,0.41,0.45,2023-10-18,0709,SNPP,SNPP,n,2,300.21,9.99,D,2
20.96318,85.18027,336.85,0.4,0.44,2023-10-18,0709,SNPP,SNPP,n,2,300.15,6.18,D,2
20.96247,85.17644,333.54,0.4,0.44,2023-10-18,0709,SNPP,SNPP,n,2,299.57,3.68,D,2
20.96176,85.1726,331.58,0.4,0.44,2023-10-18,0709,SNPP,SNPP,n,2,299.71,3.68,D,2
20.97057,85.17468,334.2,0.4,0.44,2023-10-18,0709,SNPP,SNPP,n,2,301.85,4.15,D,2
20.96986,85.17083,328.21,0.4,0.44,2023-10-18,0709,SNPP,SNPP,l,2,300.92,4.15,D,2
20.96712,85.01839,343.4,0.41,0.45,2023-10-18,0709,SNPP,SNPP,n,2,298.78,7.96,D,0
20.97121,85.01751,340.66,0.41,0.45,2023-10-18,0709,SNPP,SNPP,n,2,296.51,3.48,D,0
20.96993,85.01893,340.05,0.41,0.45,2023-10-18,0709,SNPP,SNPP,n,2,295.98,8.61,D,0
20.96918,85.01501,341.36,0.41,0.45,2023-10-18,0709,SNPP,SNPP,n,2,300.56,9.45,D,0
21.07937,85.03346,304.74,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.08,2.05,N,2
21.07867,85.03896,318.07,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,295.55,2.05,N,2
21.07797,85.04447,307.96,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.13,1.62,N,2
21.0667,85.03728,308.42,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.19,1.81,N,0
20.97923,85.13409,306.72,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.35,3.55,N,2
20.97784,85.14491,312.6,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.14,2.25,N,2
20.96971,85.1767,321.48,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.76,2.7,N,2
20.97041,85.1713,312.9,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.92,4.95,N,2
20.96576,85.17614,319.31,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,295.31,2.18,N,2
20.96507,85.18151,308.78,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.59,2.18,N,2
20.96438,85.18686,308.11,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.64,2.51,N,2
20.96181,85.17558,329,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,295.73,2.18,N,2
20.96802,85.12708,304.97,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.02,1.61,N,0
20.9625,85.17019,316.51,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,295.37,5.63,N,2
20.96112,85.18095,307.44,0.56,0.43,2023-10-18,1938,SNPP,SNPP,n,2,295.17,2.18,N,2
20.96996,85.0164,336.79,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,296.08,6.11,N,0
20.96597,85.01584,305.91,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,293.3,6.11,N,0
20.95799,85.01473,310.55,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,293.67,2.04,N,2
20.95468,85.00868,309.8,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.73,1.45,N,2
20.95399,85.01417,304.83,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,293.71,1.45,N,2
20.88777,84.98057,311.3,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,293.83,2.04,N,2
20.8697,84.99473,307.14,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.45,2.91,N,2
20.86571,84.99416,322.92,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.48,2.36,N,2
20.8664,84.98875,307.35,0.57,0.43,2023-10-18,1938,SNPP,SNPP,n,2,293.32,2.36,N,2
20.80858,85.25403,307.27,0.55,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.53,1.74,N,2
20.80398,85.25876,305.5,0.55,0.43,2023-10-18,1938,SNPP,SNPP,n,2,293.86,1.74,N,2
20.79679,85.25236,330.52,0.55,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294,4.72,N,2
20.79287,85.25176,332.29,0.55,0.43,2023-10-18,1938,SNPP,SNPP,n,2,293.79,7.22,N,2
20.78762,85.26171,312.19,0.55,0.43,2023-10-18,1938,SNPP,SNPP,n,2,294.7,1.83,N,2
20.78696,85.26698,308.56,0.55,0.42,2023-10-18,1938,SNPP,SNPP,n,2,294.36,1.83,N,2
20.79539,85.25528,330.97,0.39,0.6,2023-10-19,0650,SNPP,SNPP,n,2,294.22,3.14,D,2
20.88964,84.98215,326.69,0.41,0.6,2023-10-19,0650,SNPP,SNPP,n,2,294.13,3.91,D,2
20.95493,85.01283,308.3,0.38,0.58,2023-10-19,1919,SNPP,SNPP,n,2,291.8,1.6,N,2
21.0797,85.04017,310.71,0.38,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.35,1.25,N,2
21.06919,85.03532,304.36,0.38,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.28,1.53,N,2
20.97211,85.16917,310.46,0.37,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.85,1.52,N,2
20.97174,85.1728,303.84,0.37,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.14,1.52,N,2
20.97137,85.17644,310.2,0.37,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.09,1.21,N,2
20.96672,85.16862,304.76,0.37,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.3,1.84,N,2
20.96636,85.17224,306.73,0.37,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.63,1.84,N,2
20.96599,85.17585,305.11,0.37,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.14,1.42,N,2
20.96562,85.17947,309.45,0.37,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.26,1.42,N,2
20.97126,85.01454,330.59,0.38,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.18,2.1,N,0
20.97089,85.01822,329.65,0.38,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.26,2.1,N,0
20.96582,85.01394,303.07,0.38,0.58,2023-10-19,1919,SNPP,SNPP,n,2,291.15,2.1,N,0
20.96545,85.01764,305.78,0.38,0.58,2023-10-19,1919,SNPP,SNPP,n,2,291.47,2.1,N,0
20.9553,85.00912,304.42,0.38,0.58,2023-10-19,1919,SNPP,SNPP,n,2,292.23,1.4,N,2
20.8921,84.97989,306.84,0.38,0.59,2023-10-19,1919,SNPP,SNPP,n,2,291.73,0.96,N,0
20.89067,84.98057,316.97,0.38,0.59,2023-10-19,1920,SNPP,SNPP,n,2,292.33,1.56,N,2
20.88523,84.98001,309.14,0.38,0.59,2023-10-19,1920,SNPP,SNPP,n,2,292.16,1.56,N,2
20.88486,84.98367,311.28,0.38,0.58,2023-10-19,1920,SNPP,SNPP,n,2,292.49,2.07,N,2
20.80862,85.25475,306.85,0.36,0.57,2023-10-19,1920,SNPP,SNPP,n,2,292.14,1.59,N,2
20.79792,85.25364,316.15,0.36,0.57,2023-10-19,1920,SNPP,SNPP,n,2,291.88,3.49,N,2
20.79258,85.25298,347.09,0.36,0.57,2023-10-19,1920,SNPP,SNPP,n,2,292.75,3.49,N,2
20.78656,85.25931,303.76,0.36,0.57,2023-10-19,1920,SNPP,SNPP,n,2,289.34,0.67,N,2
20.9685,85.01445,325.09,0.79,0.78,2023-10-20,0632,SNPP,SNPP,n,2,292.27,8.03,D,0
20.7921,85.25409,335.07,0.41,0.6,2023-10-20,0812,SNPP,SNPP,n,2,296.62,2,D,2
20.79569,85.25359,339.21,0.41,0.6,2023-10-20,0812,SNPP,SNPP,n,2,296.27,3.22,D,2
20.96183,85.17757,332.04,0.4,0.6,2023-10-20,0812,SNPP,SNPP,n,2,300.33,6.08,D,2
21.07098,85.03615,330.45,0.4,0.6,2023-10-20,0812,SNPP,SNPP,l,2,301.62,5.06,D,2
21.0773,85.04338,341.66,0.4,0.6,2023-10-20,0812,SNPP,SNPP,n,2,301.72,8.72,D,2
21.07574,85.04251,338.54,0.4,0.6,2023-10-20,0812,SNPP,SNPP,n,2,301,8.95,D,2
21.07824,85.03638,302.19,0.75,0.77,2023-10-20,1901,SNPP,SNPP,n,2,289.73,2.92,N,2
20.9675,85.16999,304.82,0.74,0.76,2023-10-20,1901,SNPP,SNPP,n,2,288.83,4.31,N,2
20.96698,85.17752,302.95,0.74,0.76,2023-10-20,1901,SNPP,SNPP,n,2,288.51,1.93,N,2
20.97112,85.01213,316.57,0.76,0.77,2023-10-20,1901,SNPP,SNPP,n,2,288.96,2.82,N,0
20.9706,85.01969,305.9,0.75,0.77,2023-10-20,1901,SNPP,SNPP,n,2,288.9,2.82,N,0
20.95982,85.17695,301.99,0.74,0.76,2023-10-20,1901,SNPP,SNPP,n,2,288.81,1.93,N,2
20.97208,85.16945,305.75,0.74,0.76,2023-10-20,1901,SNPP,SNPP,n,2,289,2.09,N,2
20.96491,85.169,301.66,0.74,0.76,2023-10-20,1901,SNPP,SNPP,n,2,288.68,2.16,N,2
20.96435,85.17648,308.04,0.74,0.76,2023-10-20,1901,SNPP,SNPP,n,2,288.88,2.16,N,2
20.96946,85.01134,311.62,0.75,0.77,2023-10-20,1901,SNPP,SNPP,n,2,288.28,5.29,N,0
20.9689,85.0189,319.21,0.75,0.77,2023-10-20,1901,SNPP,SNPP,n,2,288.83,5.06,N,0
20.88441,84.98221,303.94,0.76,0.77,2023-10-20,1901,SNPP,SNPP,n,2,288.62,2.14,N,2
20.79734,85.25056,304.48,0.73,0.76,2023-10-20,1901,SNPP,SNPP,n,2,288.33,4.29,N,2
20.78919,85.26418,305.34,0.72,0.76,2023-10-20,1901,SNPP,SNPP,n,2,288.75,1.41,N,2
20.78261,85.25625,300.11,0.73,0.76,2023-10-20,1901,SNPP,SNPP,n,2,288.36,1.24,N,2
20.75869,85.29077,300.44,0.72,0.76,2023-10-20,1901,SNPP,SNPP,n,2,288.54,0.93,N,0
21.07781,85.0446,324.86,0.42,0.61,2023-10-20,2041,SNPP,SNPP,n,2,293.06,2.81,N,2
21.0796,85.0366,303.07,0.42,0.61,2023-10-20,2041,SNPP,SNPP,n,2,293.01,2.09,N,2
21.0787,85.04063,313.24,0.42,0.61,2023-10-20,2041,SNPP,SNPP,n,2,292.52,2.09,N,2
21.06759,85.03761,307.98,0.42,0.61,2023-10-20,2041,SNPP,SNPP,n,2,292.7,1.76,N,0
20.97178,85.17294,326.77,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,292.91,1.7,N,2
20.98023,85.13602,302.73,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,292.15,1.46,N,2
20.9793,85.14012,302.05,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.67,1.32,N,2
20.97085,85.17703,301.88,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.41,1.7,N,2
20.97059,85.17261,326.94,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,292.53,1.99,N,2
20.9788,85.1356,308.11,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,292.46,2.04,N,2
20.97789,85.13969,303.21,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.83,1.66,N,2
20.96968,85.1767,303.08,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.61,1.99,N,2
20.96862,85.15469,306.84,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.9,1.1,N,2
20.96771,85.15879,302.76,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.89,1.1,N,2
20.96589,85.16699,313.64,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,292.52,3.45,N,2
20.96498,85.17107,316.51,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,292.93,1.74,N,2
20.96406,85.17521,315.88,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,293.03,1.74,N,2
20.96315,85.17932,306.11,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,292.31,2.5,N,2
20.95845,85.1737,304.12,0.43,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.57,1.74,N,2
20.96889,85.02056,304.5,0.42,0.61,2023-10-20,2041,SNPP,SNPP,n,2,292.32,1.12,N,0
20.95867,85.01353,302.69,0.42,0.61,2023-10-20,2041,SNPP,SNPP,n,2,292.04,0.69,N,2
20.86639,84.99059,308.94,0.42,0.61,2023-10-20,2041,SNPP,SNPP,n,2,291.77,1.15,N,2
20.86544,84.99485,304.59,0.42,0.61,2023-10-20,2041,SNPP,SNPP,n,2,291.83,1.15,N,2
20.80687,85.25658,312.38,0.44,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.87,1.67,N,2
20.79557,85.25344,328.45,0.44,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.6,3.63,N,2
20.78795,85.2606,303.21,0.44,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.18,1.28,N,2
20.78699,85.26486,307.47,0.44,0.62,2023-10-20,2041,SNPP,SNPP,n,2,291.32,1.28,N,2
20.78603,85.2691,303.75,0.44,0.62,2023-10-20,2041,SNPP,SNPP,n,2,290.76,0.9,N,2
20.76229,85.29421,304.4,0.44,0.63,2023-10-20,2041,SNPP,SNPP,n,2,291.22,1.39,N,2
20.79274,85.25294,342.73,0.4,0.45,2023-10-21,0753,SNPP,SNPP,n,2,306.76,9.46,D,2
20.96445,85.17799,344.1,0.4,0.44,2023-10-21,0753,SNPP,SNPP,n,2,308.78,5.49,D,2
20.96399,85.1741,339.9,0.4,0.44,2023-10-21,0753,SNPP,SNPP,n,2,307.91,5.49,D,2
20.96352,85.17019,332.45,0.4,0.44,2023-10-21,0753,SNPP,SNPP,l,2,306.37,3.24,D,2
20.96306,85.16631,334.44,0.4,0.44,2023-10-21,0753,SNPP,SNPP,l,2,308.99,3.24,D,2
20.9681,85.17356,336.16,0.4,0.44,2023-10-21,0753,SNPP,SNPP,l,2,307.97,10,D,2
20.96998,85.01658,335.54,0.39,0.44,2023-10-21,0753,SNPP,SNPP,n,2,303.49,4.56,D,0
21.07624,85.04568,343.11,0.4,0.44,2023-10-21,0753,SNPP,SNPP,n,2,312.04,5.78,D,2
21.07578,85.04188,335.33,0.4,0.44,2023-10-21,0753,SNPP,SNPP,l,2,307.27,5.78,D,2
21.07807,85.04336,331.41,0.43,0.46,2023-10-21,2022,SNPP,SNPP,n,2,294.37,3.74,N,2
21.07884,85.03931,319.63,0.43,0.46,2023-10-21,2022,SNPP,SNPP,n,2,294.84,3.02,N,2
21.07391,85.04243,304.54,0.43,0.46,2023-10-21,2022,SNPP,SNPP,n,2,292.49,1.18,N,2
21.07053,85.03743,313.03,0.43,0.46,2023-10-21,2022,SNPP,SNPP,n,2,293.91,2.97,N,2
21.06638,85.03648,304.98,0.43,0.46,2023-10-21,2022,SNPP,SNPP,n,2,293.25,0.92,N,0
20.97969,85.1459,310.73,0.43,0.46,2023-10-21,2022,SNPP,SNPP,n,2,290.71,1.5,N,2
